,event,cycle,loc,transaction,src,src_index,dst,dst_index,req,cacheLine,reqAddr,data,size,tran_id,cpuID,mshrSize,ICacheState,NCacheState,hit-miss,type-op
184,New,44000,l2cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,l1cache_0,0x11c0,0x11ec,F,64,70,70,14,I,IUD,miss,Forward
185,New,44000,dc1,ReadUnique,l2cache_0,2,dc1,3,l1cache_0,0x43c0,0x43e8,F,64,56,56,,,,,
186,Send,44000,l2cache_1,ReadUnique,l2cache_1,2,dc1,3,-,0x1fc0,0x1fe8,-,64,66,66,-,-,-,-,-
187,New,44000,l2cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,l1cache_1,0x2bc0,0x2bec,F,64,71,71,14,I,ISC,miss,Forward
188,New,44000,dc2,ReadNotSD,l2cache_2,2,dc2,3,l1cache_2,0x440,0x444,F,64,61,61,,,,,
189,New,44000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x66c0,0x66e8,T,1,72,72,15,I,IUD,miss,Forward
190,Send,45000,l1cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,-,0x66c0,0x66e8,-,64,72,72,-,-,-,-,-
191,New,45000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x1ec0,0x1eec,T,1,73,73,15,I,IUD,miss,Forward
192,Send,46000,l2cache_0,ReadUnique,l2cache_0,2,dc0,3,-,0x42c0,0x42ec,-,64,69,69,-,-,-,-,-
193,New,46000,l2cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,l1cache_0,0x66c0,0x66e8,F,64,72,72,15,I,IUD,miss,Forward
194,Send,46000,l2cache_2,ReadUnique,l2cache_2,2,dc1,3,-,0x37c0,0x37e8,-,64,68,68,-,-,-,-,-
195,Send,46000,l2cache_1,ReadUnique,l2cache_1,2,dc0,3,-,0x45c0,0x45e8,-,64,67,67,-,-,-,-,-
196,New,46000,dc0,ReadUnique,l2cache_0,2,dc0,3,l1cache_0,0x5dc0,0x5de8,F,64,57,57,,,,,
197,New,46000,dc2,ReadUnique,l2cache_0,2,dc2,3,l1cache_0,0x35c0,0x35ec,F,64,59,59,,,,,
198,Send,46000,l1cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,-,0x1ec0,0x1eec,-,64,73,73,-,-,-,-,-
199,New,46000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x6c0,0x6ec,F,1,74,74,13,I,ISC,miss,Forward
200,Send,47000,l1cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,-,0x6c0,0x6ec,-,64,74,74,-,-,-,-,-
201,New,47000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x53c0,0x53e8,T,1,75,75,16,I,IUD,miss,Forward
202,Send,48000,l2cache_0,ReadUnique,l2cache_0,2,dc2,3,-,0x11c0,0x11ec,-,64,70,70,-,-,-,-,-
203,Send,48000,l2cache_1,ReadNotSD,l2cache_1,2,dc1,3,-,0x2bc0,0x2bec,-,64,71,71,-,-,-,-,-
204,New,48000,l2cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,l1cache_1,0x1ec0,0x1eec,F,64,73,73,15,I,IUD,miss,Forward
205,New,48000,dc0,ReadUnique,l2cache_2,2,dc0,3,l1cache_2,0x42c0,0x42e8,F,64,63,63,,,,,
206,New,48000,l2cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,l1cache_2,0x6c0,0x6ec,F,64,74,74,13,I,ISC,miss,Forward
207,Send,48000,l1cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,-,0x53c0,0x53e8,-,64,75,75,-,-,-,-,-
208,New,48000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x3ac0,0x3ae8,T,1,76,76,17,I,IUD,miss,Forward
209,Send,49000,l1cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,-,0x3ac0,0x3ae8,-,64,76,76,-,-,-,-,-
210,New,49000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x38c0,0x38e8,F,1,77,77,14,I,ISC,miss,Forward
211,Send,50000,l2cache_0,ReadUnique,l2cache_0,2,dc0,3,-,0x66c0,0x66e8,-,64,72,72,-,-,-,-,-
212,New,50000,l2cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,l1cache_0,0x53c0,0x53e8,F,64,75,75,16,I,IUD,miss,Forward
213,New,50000,l2cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,l1cache_0,0x3ac0,0x3ae8,F,64,76,76,17,I,IUD,miss,Forward
214,New,50000,dc0,ReadNotSD,l2cache_1,2,dc0,3,l1cache_1,0x4ec0,0x4eec,F,64,65,65,,,,,
215,Send,50000,l1cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,-,0x38c0,0x38e8,-,64,77,77,-,-,-,-,-
216,New,50000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x12c0,0x12ec,F,1,78,78,15,I,ISC,miss,Forward
217,Send,51000,l1cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,-,0x12c0,0x12ec,-,64,78,78,-,-,-,-,-
218,New,51000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x1dc0,0x1dec,F,1,79,79,16,I,ISC,miss,Forward
219,Send,52000,l2cache_1,ReadUnique,l2cache_1,2,dc0,3,-,0x1ec0,0x1eec,-,64,73,73,-,-,-,-,-
220,Send,52000,l2cache_2,ReadNotSD,l2cache_2,2,dc0,3,-,0x6c0,0x6ec,-,64,74,74,-,-,-,-,-
221,New,52000,l2cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,l1cache_2,0x38c0,0x38e8,F,64,77,77,14,I,ISC,miss,Forward
222,New,52000,l2cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,l1cache_2,0x12c0,0x12ec,F,64,78,78,,,,,
223,New,52000,dc0,ReadUnique,l2cache_0,2,dc0,3,l1cache_0,0x63c0,0x63ec,F,64,60,60,,,,,
224,New,52000,dc1,ReadUnique,l2cache_1,2,dc1,3,l1cache_1,0x1fc0,0x1fe8,F,64,66,66,,,,,
225,Send,52000,l1cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,-,0x1dc0,0x1dec,-,64,79,79,-,-,-,-,-
226,New,52000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x25c0,0x25e8,F,1,80,80,16,I,ISC,miss,Forward
227,Send,53000,l1cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,-,0x25c0,0x25e8,-,64,80,80,-,-,-,-,-
228,New,53000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x65c0,0x65ec,T,1,81,81,18,I,IUD,miss,Forward
229,Send,54000,l2cache_0,ReadUnique,l2cache_0,2,dc2,3,-,0x53c0,0x53e8,-,64,75,75,-,-,-,-,-
230,Send,54000,l2cache_0,ReadUnique,l2cache_0,2,dc1,3,-,0x3ac0,0x3ae8,-,64,76,76,-,-,-,-,-
231,New,54000,l2cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,l1cache_2,0x12c0,0x12ec,F,64,78,78,15,I,ISC,miss,Forward
232,New,54000,l2cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,l1cache_2,0x25c0,0x25e8,F,64,80,80,16,I,ISC,miss,Forward
233,New,54000,dc0,ReadUnique,l2cache_2,2,dc0,3,l1cache_2,0x1bc0,0x1bec,F,64,64,64,,,,,
234,New,54000,dc1,ReadUnique,l2cache_2,2,dc1,3,l1cache_2,0x37c0,0x37e8,F,64,68,68,,,,,
235,New,54000,l2cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,l1cache_1,0x1dc0,0x1dec,F,64,79,79,16,I,ISC,miss,Forward
236,New,54000,dc2,ReadUnique,l2cache_0,2,dc2,3,l1cache_0,0x59c0,0x59e8,F,64,62,62,,,,,
237,Send,54000,l1cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,-,0x65c0,0x65ec,-,64,81,81,-,-,-,-,-
238,New,55000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x2cc0,0x2ce8,T,1,82,82,17,I,IUD,miss,Forward
239,Send,56000,l2cache_2,ReadNotSD,l2cache_2,2,dc2,3,-,0x38c0,0x38e8,-,64,77,77,-,-,-,-,-
240,New,56000,dc0,ReadUnique,l2cache_1,2,dc0,3,l1cache_1,0x45c0,0x45e8,F,64,67,67,,,,,
241,New,56000,dc1,ReadNotSD,l2cache_1,2,dc1,3,l1cache_1,0x2bc0,0x2bec,F,64,71,71,,,,,
242,New,56000,l2cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,l1cache_0,0x65c0,0x65ec,F,64,81,81,18,I,IUD,miss,Forward
243,Send,56000,l1cache_2,ReadUnique,l1cache_2,1,l2cache_2,2,-,0x2cc0,0x2ce8,-,64,82,82,-,-,-,-,-
244,New,56000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x1ac0,0x1aec,F,1,83,83,19,I,ISC,miss,Forward
245,Send,57000,l1cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,-,0x1ac0,0x1aec,-,64,83,83,-,-,-,-,-
246,Send,58000,l2cache_2,ReadNotSD,l2cache_2,2,dc0,3,-,0x12c0,0x12ec,-,64,78,78,-,-,-,-,-
247,Send,58000,l2cache_2,ReadNotSD,l2cache_2,2,dc1,3,-,0x25c0,0x25e8,-,64,80,80,-,-,-,-,-
248,New,58000,l2cache_2,ReadUnique,l1cache_2,1,l2cache_2,2,l1cache_2,0x2cc0,0x2ce8,F,64,82,82,17,I,IUD,miss,Forward
249,New,58000,dc0,ReadUnique,l2cache_0,2,dc0,3,l1cache_0,0x42c0,0x42ec,F,64,69,69,,,,,
250,Send,58000,l2cache_1,ReadNotSD,l2cache_1,2,dc2,3,-,0x1dc0,0x1dec,-,64,79,79,-,-,-,-,-
251,New,58000,l2cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,l1cache_0,0x1ac0,0x1aec,F,64,83,83,19,I,ISC,miss,Forward
252,New,58000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0xfc0,0xfec,F,1,84,84,17,I,ISC,miss,Forward
253,Send,59000,l1cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,-,0xfc0,0xfec,-,64,84,84,-,-,-,-,-
254,Send,60000,l2cache_0,ReadUnique,l2cache_0,2,dc2,3,-,0x65c0,0x65ec,-,64,81,81,-,-,-,-,-
255,New,60000,dc0,ReadNotSD,l2cache_2,2,dc0,3,l1cache_2,0x6c0,0x6ec,F,64,74,74,,,,,
256,New,60000,dc2,ReadUnique,l2cache_0,2,dc2,3,l1cache_0,0x11c0,0x11ec,F,64,70,70,,,,,
257,New,60000,l2cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,l1cache_1,0xfc0,0xfec,F,64,84,84,17,I,ISC,miss,Forward
258,New,60000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x18c0,0x18ec,T,1,85,85,18,I,IUD,miss,Forward
259,Send,61000,l1cache_2,ReadUnique,l1cache_2,1,l2cache_2,2,-,0x18c0,0x18ec,-,64,85,85,-,-,-,-,-
260,New,61000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0xdc0,0xdec,F,1,86,86,20,I,ISC,miss,Forward
261,Send,62000,l2cache_2,ReadUnique,l2cache_2,2,dc2,3,-,0x2cc0,0x2ce8,-,64,82,82,-,-,-,-,-
262,New,62000,l2cache_2,ReadUnique,l1cache_2,1,l2cache_2,2,l1cache_2,0x18c0,0x18ec,F,64,85,85,18,I,IUD,miss,Forward
263,Send,62000,l2cache_0,ReadNotSD,l2cache_0,2,dc2,3,-,0x1ac0,0x1aec,-,64,83,83,-,-,-,-,-
264,New,62000,dc2,CompData,memory0,4,dc2,3,l1cache_2,0x3ec0,0x3eec,T,64,32,32,,,,,
265,New,62000,dc0,ReadUnique,l2cache_1,2,dc0,3,l1cache_1,0x1ec0,0x1eec,F,64,73,73,,,,,
266,Send,62000,l1cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,-,0xdc0,0xdec,-,64,86,86,-,-,-,-,-
267,New,63000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x400,0x410,F,1,87,87,19,I,ISC,miss,Forward
268,Send,64000,l2cache_1,ReadNotSD,l2cache_1,2,dc0,3,-,0xfc0,0xfec,-,64,84,84,-,-,-,-,-
269,New,64000,dc0,ReadUnique,l2cache_0,2,dc0,3,l1cache_0,0x66c0,0x66e8,F,64,72,72,,,,,
270,New,64000,l2cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,l1cache_0,0xdc0,0xdec,F,64,86,86,20,I,ISC,miss,Forward
271,Send,64000,l1cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,-,0x400,0x410,-,64,87,87,-,-,-,-,-
272,New,64000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x27c0,0x27ec,F,1,88,88,21,I,ISC,miss,Forward
273,Send,65000,l1cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,-,0x27c0,0x27ec,-,64,88,88,-,-,-,-,-
274,New,65000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x4dc0,0x4dec,F,1,89,89,18,I,ISC,miss,Forward
275,Send,66000,l2cache_2,ReadUnique,l2cache_2,2,dc0,3,-,0x18c0,0x18ec,-,64,85,85,-,-,-,-,-
276,New,66000,l2cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,l1cache_2,0x400,0x410,F,64,87,87,19,I,ISC,miss,Forward
277,New,66000,dc0,CompData,memory0,4,dc0,3,l1cache_0,0x6c0,0x6e8,T,64,33,33,,,,,
278,New,66000,l2cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,l1cache_0,0x27c0,0x27ec,F,64,88,88,21,I,ISC,miss,Forward
279,New,66000,dc2,ReadNotSD,l2cache_2,2,dc2,3,l1cache_2,0x38c0,0x38e8,F,64,77,77,,,,,
280,Send,66000,l1cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,-,0x4dc0,0x4dec,-,64,89,89,-,-,-,-,-
281,New,66000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0xec0,0xeec,T,1,90,90,19,I,IUD,miss,Forward
282,Send,67000,l1cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,-,0xec0,0xeec,-,64,90,90,-,-,-,-,-
283,New,67000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0xbc0,0xbec,F,1,91,91,22,I,ISC,miss,Forward
284,Retry,68000,dc0,ReadNotSD,l2cache_2,2,dc0,3,l1cache_2,0x6c0,0x6ec,F,64,74,74,,,,,
285,Send,68000,l2cache_0,ReadNotSD,l2cache_0,2,dc1,3,-,0xdc0,0xdec,-,64,86,86,-,-,-,-,-
286,New,68000,dc2,ReadNotSD,l2cache_1,2,dc2,3,l1cache_1,0x1dc0,0x1dec,F,64,79,79,,,,,
287,New,68000,l2cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,l1cache_1,0x4dc0,0x4dec,F,64,89,89,18,I,ISC,miss,Forward
288,New,68000,l2cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,l1cache_1,0xec0,0xeec,F,64,90,90,19,I,IUD,miss,Forward
289,Send,68000,l1cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,-,0xbc0,0xbec,-,64,91,91,-,-,-,-,-
290,New,68000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x2ac0,0x2aec,F,1,92,92,20,I,ISC,miss,Forward
291,Send,68000,memory0,-,memory0,4,dc1,3,l1cache_1,0x400,0x418,T,64,38,38,-,-,-,-,Resp Recv
292,Send,69000,l1cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,-,0x2ac0,0x2aec,-,64,92,92,-,-,-,-,-
293,Send,70000,l2cache_2,ReadNotSD,l2cache_2,2,dc1,3,-,0x400,0x410,-,64,87,87,-,-,-,-,-
294,New,70000,l2cache_2,CompData,dc2,3,l2cache_2,2,l1cache_2,0x3ec0,0x3eec,T,64,32,32,18,IUD,UD,-,Respond
295,New,70000,dc0,ReadNotSD,l2cache_2,2,dc0,3,l1cache_2,0x12c0,0x12ec,F,64,78,78,,,,,
296,Send,70000,l2cache_0,ReadNotSD,l2cache_0,2,dc0,3,-,0x27c0,0x27ec,-,64,88,88,-,-,-,-,-
297,New,70000,l2cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,l1cache_0,0xbc0,0xbec,F,64,91,91,22,I,ISC,miss,Forward
298,New,70000,dc2,ReadUnique,l2cache_0,2,dc2,3,l1cache_0,0x53c0,0x53e8,F,64,75,75,,,,,
299,New,70000,l2cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,l1cache_1,0x2ac0,0x2aec,F,64,92,92,20,I,ISC,miss,Forward
300,New,70000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x1ec0,0x1ee8,F,1,94,94,21,IUD,IUD,MSHR conflict,Stall
301,New,71000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x52c0,0x52ec,F,1,95,95,22,I,ISC,miss,Forward
302,New,72000,dc2,CompData,memory0,4,dc2,3,l1cache_1,0x14c0,0x14e8,T,64,35,35,,,,,
303,Send,72000,l2cache_1,ReadNotSD,l2cache_1,2,dc2,3,-,0x4dc0,0x4dec,-,64,89,89,-,-,-,-,-
304,Send,72000,l2cache_1,ReadUnique,l2cache_1,2,dc2,3,-,0xec0,0xeec,-,64,90,90,-,-,-,-,-
305,New,72000,dc0,ReadNotSD,l2cache_1,2,dc0,3,l1cache_1,0xfc0,0xfec,F,64,84,84,,,,,
306,Send,72000,l1cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,-,0x52c0,0x52ec,-,64,95,95,-,-,-,-,-
307,New,72000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x440,-,T,1,96,96,23,ISC,ISC,MSHR conflict,Stall
308,New,73000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x57c0,0x57e8,F,1,97,97,23,I,ISC,miss,Forward
309,Send,74000,l2cache_0,ReadNotSD,l2cache_0,2,dc2,3,-,0xbc0,0xbec,-,64,91,91,-,-,-,-,-
310,New,74000,l2cache_0,CompData,dc0,3,l2cache_0,2,l1cache_0,0x6c0,0x6e8,T,64,33,33,21,IUD,UD,-,Respond
311,Send,74000,l2cache_1,ReadNotSD,l2cache_1,2,dc0,3,-,0x2ac0,0x2aec,-,64,92,92,-,-,-,-,-
312,New,74000,l2cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,l1cache_1,0x52c0,0x52ec,F,64,95,95,21,I,ISC,miss,Forward
313,New,74000,dc1,ReadNotSD,l2cache_2,2,dc1,3,l1cache_2,0x25c0,0x25e8,F,64,80,80,,,,,
314,Send,74000,l1cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,-,0x57c0,0x57e8,-,64,97,97,-,-,-,-,-
315,New,74000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x51c0,0x51ec,F,1,98,98,20,I,ISC,miss,Forward
316,Send,75000,l1cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,-,0x51c0,0x51ec,-,64,98,98,-,-,-,-,-
317,New,75000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x400,0x40c,F,1,99,99,24,I,ISC,miss,Forward
318,Send,76000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x3ec0,0x3eec,-,64,32,32,-,-,-,-,-
319,New,76000,l2cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,l1cache_2,0x51c0,0x51ec,F,64,98,98,19,I,ISC,miss,Forward
320,New,76000,l2cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,l1cache_1,0x57c0,0x57e8,F,64,97,97,22,I,ISC,miss,Forward
321,New,76000,dc1,ReadUnique,l2cache_0,2,dc1,3,l1cache_0,0x3ac0,0x3ae8,F,64,76,76,,,,,
322,New,76000,dc2,ReadUnique,l2cache_2,2,dc2,3,l1cache_2,0x2cc0,0x2ce8,F,64,82,82,,,,,
323,Send,76000,l1cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,-,0x400,0x40c,-,64,99,99,-,-,-,-,-
324,New,77000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x47c0,0x47e8,T,1,100,100,24,I,IUD,miss,Forward
325,New,77000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x3ec0,0x3eec,T,64,32,32,19,IUD,UD,-,Respond
326,New,78000,l2cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,l1cache_0,0x400,0x40c,F,64,99,99,22,I,ISC,miss,Forward
327,New,78000,l2cache_0,SnpNotSDFwd,dc0,3,l2cache_0,2,l1cache_2,0x6c0,0x6ec,F,64,93,93,23,UD,UD_InvX,Dgr owner,Stall
328,Send,78000,l2cache_1,ReadNotSD,l2cache_1,2,dc1,3,-,0x52c0,0x52ec,-,64,95,95,-,-,-,-,-
329,New,78000,dc1,CompData,memory0,4,dc1,3,l1cache_1,0x4cc0,0x4ce8,T,64,36,36,,,,,
330,New,78000,dc2,ReadNotSD,l2cache_1,2,dc2,3,l1cache_1,0x4dc0,0x4dec,F,64,89,89,,,,,
331,Send,78000,l1cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,-,0x47c0,0x47e8,-,64,100,100,-,-,-,-,-
332,New,78000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0xcc0,0xcec,F,1,101,101,20,I,ISC,miss,Forward
333,Send,79000,l1cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,-,0xcc0,0xcec,-,64,101,101,-,-,-,-,-
334,Send,80000,l2cache_2,ReadNotSD,l2cache_2,2,dc0,3,-,0x51c0,0x51ec,-,64,98,98,-,-,-,-,-
335,New,80000,l2cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,l1cache_2,0xcc0,0xcec,F,64,101,101,20,I,ISC,miss,Forward
336,Send,80000,l2cache_0,CompData,l2cache_0,2,l1cache_0,1,-,0x6c0,0x6e8,-,64,33,33,-,-,-,-,-
337,Send,80000,l2cache_1,ReadNotSD,l2cache_1,2,dc0,3,-,0x57c0,0x57e8,-,64,97,97,-,-,-,-,-
338,New,80000,l2cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,l1cache_1,0x47c0,0x47e8,F,64,100,100,23,I,IUD,miss,Forward
339,New,80000,l2cache_1,CompData,dc2,3,l2cache_1,2,l1cache_1,0x14c0,0x14e8,T,64,35,35,22,ISC,UC,-,Respond
340,New,80000,dc2,ReadUnique,l2cache_0,2,dc2,3,l1cache_0,0x65c0,0x65ec,F,64,81,81,,,,,
341,New,80000,dc0,ReadUnique,l2cache_2,2,dc0,3,l1cache_2,0x18c0,0x18ec,F,64,85,85,,,,,
342,Send,81000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x3ec0,0x3eec,-,1,32,32,-,-,-,-,-
343,New,81000,l1cache_0,CompData,l2cache_0,2,l1cache_0,1,l1cache_0,0x6c0,0x6e8,T,64,33,33,23,IUD,UD,-,Respond
344,New,81000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x4bc0,0x4bec,F,1,103,103,25,I,ISC,miss,Forward
345,Send,82000,l2cache_0,ReadNotSD,l2cache_0,2,dc1,3,-,0x400,0x40c,-,64,99,99,-,-,-,-,-
346,Send,82000,l2cache_0,SnpNotSDFwd,l2cache_0,2,l1cache_0,1,-,0x6c0,-,-,64,102,102,-,-,-,-,-
347,New,82000,dc2,ReadUnique,l2cache_1,2,dc2,3,l1cache_1,0xec0,0xeec,F,64,90,90,,,,,
348,New,82000,dc0,CompData,memory0,4,dc0,3,l1cache_2,0x24c0,0x24ec,T,64,37,37,,,,,
349,New,82000,dc1,ReadNotSD,l2cache_2,2,dc1,3,l1cache_2,0x400,0x410,F,64,87,87,,,,,
350,Send,82000,l1cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,-,0x4bc0,0x4bec,-,64,103,103,-,-,-,-,-
351,New,82000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x54c0,0x54ec,T,1,104,104,21,ISC,ISC,MSHR conflict,Stall
352,New,83000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x9c0,0x9e8,T,1,105,105,24,I,IUD,miss,Forward
353,New,83000,l1cache_0,SnpNotSDFwd,l2cache_0,2,l1cache_0,1,l1cache_2,0x6c0,-,F,64,102,102,,UD,SC,-,Respond
354,Send,84000,l2cache_2,ReadNotSD,l2cache_2,2,dc0,3,-,0xcc0,0xcec,-,64,101,101,-,-,-,-,-
355,Send,84000,l2cache_1,ReadUnique,l2cache_1,2,dc2,3,-,0x47c0,0x47e8,-,64,100,100,-,-,-,-,-
356,New,84000,l2cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,l1cache_1,0x4bc0,0x4bec,F,64,103,103,23,I,ISC,miss,Forward
357,New,84000,l2cache_1,CompData,dc1,3,l2cache_1,2,l1cache_1,0x4cc0,0x4ce8,T,64,36,36,22,ISC,UC,-,Respond
358,New,84000,dc2,CompData,memory0,4,dc2,3,l1cache_0,0x41c0,0x41e8,T,64,34,34,,,,,
359,Send,84000,l1cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,-,0x9c0,0x9e8,-,64,105,105,-,-,-,-,-
360,New,84000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x2cc0,0x2cec,F,1,106,106,22,IUD,IUD,MSHR conflict,Stall
361,Send,85000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x6c0,0x6e8,-,1,33,33,-,-,-,-,-
362,Send,86000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x14c0,0x14e8,-,64,35,35,-,-,-,-,-
363,New,86000,l2cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,l1cache_0,0x9c0,0x9e8,F,64,105,105,24,I,IUD,miss,Forward
364,New,86000,dc0,ReadNotSD,l2cache_2,2,dc0,3,l1cache_2,0x51c0,0x51ec,F,64,98,98,,,,,
365,New,86000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x400,0x420,F,1,107,107,23,ISC,ISC,MSHR conflict,Stall
366,New,87000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x14c0,0x14e8,T,64,35,35,24,ISC,UC,-,Respond
367,Send,88000,l2cache_1,ReadNotSD,l2cache_1,2,dc0,3,-,0x4bc0,0x4bec,-,64,103,103,-,-,-,-,-
368,New,88000,dc0,ReadNotSD,l2cache_1,2,dc0,3,l1cache_1,0x2ac0,0x2aec,F,64,92,92,,,,,
369,New,88000,dc2,ReadNotSD,l2cache_0,2,dc2,3,l1cache_0,0x1ac0,0x1aec,F,64,83,83,,,,,
370,Send,88000,l1cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,-,0x6c0,-,-,64,102,102,-,-,-,-,-
